停					stop, suspend, delay; suitable	halt	to halt	Halt	Halte	"Person . . . pavilion.  -    -  Halt fool - Mr T acting as a bouncer at the pavillion.  -  Mister T makes a halt at the African pavilion at the World´s Fair. He eats all the snacks on offer, and chats up the ladies - ""“I pity da foo who does not halt by your pavilion, it´s the best !""."	Tintin a fait une halte à côté du pavillon-clou.  --	50_人_停	1051	0759	818	1064		CJK-Hanja CJK-RSH CJK-RTH CJK-RTK RADICAL_人
値					price, cost, worth	price			Valeur	"Person . . . straightaway.  -    -  Mr. T (person) tells the used car salesman to tell him the real price straight away, and when he doesn´t he throws him through the windshield.  -  Mr. T is shopping for new chains. He knows what he wants and money isn´t an issue. ""Cut the jibba-jabba, tell me the price, straightaway!""."	Apprenant la valeur des choses, Tintin en reste droit de surprise.  --	32_人_値	1052			1065		CJK-Hanja CJK-RTK RADICAL_人
倣					imitate	emulate			Suivre l’exemple	"Person . . . set free.  -    -  Mr T downloads an emulator so that he can play his favorite game, Pokemon. He plays for a different reason, though - he hates to see them poor little foos in the ball so he spends his entire time setting them free.  -  The black slave who was set free (#496) decides to emulate Mr. T, his role model. He uses his compass to head to Cali to start anew."	Mis dans la peau du prisonnier que libère le chef de corvée, Tintin n'a qu'à suivre l'exemple, pour faciliter sa réinsertion sociale.  --	30_人_倣	1053			1066		CJK-Hanja CJK-RTK RADICAL_人
倒					fall over; lie down; take turns	overthrow	upside down	Upside down	Renverser	Person . . . arrival.  -    -  The A-Team are planning to overthrow the government. However, they can´t do a damn thing until Mr T arrives.  -  In Return of the Jedi, after a climactic light sabre battle, Luke and Vader overthrow the emperor (literally throwing him over the balcony).	Porteur d'une bonne nouvelle, Tintin arrive en courant et renverse la bouteille du Capitaine Haddock. Mille milliards de mille sabords !  --	32_人_倒	1055	0760	819	1068		CJK-Hanja CJK-RSH CJK-RTH CJK-RTK RADICAL_人
偵					spy, reconnoiter; detective	spy	detect		Espion	"Person . . . upright.  -    -  Mr. T is a terrible spy. He walks around upright. ""Why should I hide?! I´ve got nothing to be ashamed of!"".  -  NOTE: The second primitive is upright, not eminent. There is an error in the book."	Tintin...intègre. Tout dépend de quel bord on est...  --	20_人_偵	1056	1996		1069		CJK-Hanja CJK-RTH CJK-RTK RADICAL_人
僧					Buddhist priest, monk; san of Sanskrit sangha	Buddhist priest	Buddhist monk	Buddhist monk	Prêtre bouddhiste	"Person . . . increase.  -    -  While a waiter at the Buddhist temple (see FRAME 976), Mr T increases in wisdom and becomes a Buddhist priest.  -  Mr. T and the artist formerly known as Prince, who by the way is a buddhist, want to form a new heavy metal band. Instead of ""Judas Priest"" they will be called ""Buddhist Priest""."	Tintin...augmenter. Devenir prêtre bouddhiste au Japon, c'est voir augmenter sa paye, son statut social et le nombre de mètres carrés dont on dispose.  --	32_人_僧	1057	2022	2088	1070		CJK-Hanja CJK-RSH CJK-RTH CJK-RTK RADICAL_人
億					hundred million; many	hundred million	one hundred million		Cent millions	"Person . . . idea.  -    -  Mr. T has an clear idea of what he would do if he ever got hundred million dollar. (I guess it would be a enormous gold chain !).  -  Mr. T´s bright idea is to get a hundred million kids to vow not to use drugs. ""C´mon, foo! Sign the paper!""."	Tintin...idée. La simple idée de faire naître Tintin s’est concrétisée par environ cent millions d’exemplaires vendus.  --	50_人_億	1058	2016		1071		CJK-Hanja CJK-RTH CJK-RTK RADICAL_人
儀					ceremony, rites gifts; admire	ceremony	rite		Cérémonie	Person . . . righteousness.  -    -  Mr. T is the master of ceremonies because he is a righteous dude.  -  Mr. T was briefly a rapper, that is an M.C., that is a master of CEREMONIES (the origin of the phrase). But he sang only RIGHTEOUS songs, no cursing or anything like that. (all true: http://www.youtube.com/watch?v=7_rBidCkJxo ).	Pendant la cérémonie, Tintin doit suivre rigoureusement le protocole.  --	40_人_儀	1059	2025		1072		CJK-Hanja CJK-RTH CJK-RTK RADICAL_人
償					repay, recompense; restitution	reparation	repay		Compensation	"Person . . . prize.  -    -  Mr. T says, ""This ain´t no prize, foo! This is reparations for slavery!"".  -  NOTE: do not confuse with compensation (#476)賠. However, 賠 is always used in conjunction 賠償... But 償 is used in various other compounds. Mr. T sold all his jewelry to give as reparations to slave families. The governent tried to honor his charity by giving him a prize, but it was a shitty outhouse filled with clams."	Faute d'avoir remporté le premier prix, Tintin se trouve à côté de son récipiendaire, pour ne recevoir qu'une simple compensation.  --	32_人_償	1060	2029		1073		CJK-Hanja CJK-RTH CJK-RTK RADICAL_人
仙					Taoist super-being, transcendent, immortal	hermit	immortal	immortal (n.)	Ermite	"Person . . . mountain.  -    -  A HERMIT is a PERSON who lives in the MOUNTAINS.  -  After living as an hermit (recluse) for a while in the mountains, Mister T becomes an immortal mountain fairy (""fairy"" is another meaning of this kanji)."	Dans la montagne, Tintin va rendre visite aux ermites.   --	52_人_仙	1061	2027	2092	1074		CJK-Hanja CJK-RSH CJK-RTH CJK-RTK RADICAL_人
催					press, urge	sponsor	prod	prod (v.)	Mécène, prendre en charge	"Hermit . . . turkey. Note what has happened to the mountain in the element for hermit. In order to make room for the turkey, it was raised and condensed.  -    -  And now a word from our sponsor. We see Mr. T, doing a sort of George Foreman thing, grilling Mountain Turkeys. ""I pity da foo who don´t have a Mr. T grill!"".  -  Mister T sponsors a meeting in the mountains (he´s an hermit), talking over a megaphone “I pity da foo who does not come to my event !”. The old turkey comes, and Mister T catches it and cooks it for dinner, muahaha."	Ermite...dinde. Ayant pris en charge le sort de quelque dinde, l'ermite aura été, pour lui faire de la place, jusqu'à déformer la montagne en la repoussant vers le haut.  --	32_人_催	1062	2035	2094	1075		CJK-Hanja CJK-RSH CJK-RTH CJK-RTK RADICAL_人
仁					humaneness, benevolence, kindness	humanity	Benevolence	Benevolence	Vertu	To refer to the fullness of humanity that can only be achieved in dialogue with another (person . . . two), Confucius used this character.  -    -  The beginning of humanity required at least TWO people. Mr. T and Mrs. T!  -  Mr. T shows his humanity by giving two bucks to every homeless person he sees.	Confronté à deux ennemis jurés, Tintin parvient par sa vertu à les réconcilier. Ce kanji se veut à l'image de tout lien social, montrant que l'on ne devient jamais quelqu'un d'humain qu'en tenant compte de quelqu'un d'autre.  --	40_人_仁	1063	0761	820	1076		CJK-Hanja CJK-RSH CJK-RTH CJK-RTK RADICAL_人
侮					insult, ridicule, disgrace	scorn	insult	insult (v.)	Mépriser	Every . . . person.  -    -  Mr. T has scorn for every fool.  -  People full of scorn tend to hate every person (including themselves).	Tintín...tous les. Dans tous les albums de Tintin, on trouve une personne méprisable, un traître qui en permanence attend notre héros au tournant.  --	30_人_侮	1064	2018	2084	1077		CJK-Hanja CJK-RSH CJK-RTH CJK-RTK RADICAL_人
使					cause, send on a mission, order; envoy, messenger, ambassador	use	to use	Use	Utiliser	Person . . . officer.  -    -  Of course Mr. T will tell a police officer if he catches someone using drugs, foo!  -  Mr. T uses the officer as a punching bag.	Tintin...préposé. Dans un Japon moderne auquel il ne comprend rien, Tintin doit demander au préposé comment utiliser le distributeur de fioles de whisky qui assouvira la soif du Capitaine Haddock. Mille sabords !  --	60_人_使	1065	0777	838	1078		CJK-Hanja CJK-RSH CJK-RTH CJK-RTK RADICAL_人
便					convenience, ease; expedient	convenience	convenient	Convenient	Commodité, accommode, excréments	"Person . . . grow late. Hint: this kanji also means that unmentionable material that one disposes of when one goes to the ""conveniences.""  -    -  Mr. T loves the convenience of the new konbini. Not only does it stay open even if it grows late, they have brand new toilets, and a Post Office!  -  Mr. T takes a dump on the floor of a convenience store. Well, it was growing late and he couldn´t wait. He pities the fool who will have to clean it up!"	Tintin...encore plus. Grâce à sa souplesse, Tintin s'accommode de toutes les situations et sait faire encore plus que tout autre. Ajoutons que ce kanji définit aussi les excréments dont nous nous débarrassons dans nos « commodités ».  --	70_人_便	1066	0775	836	1079		CJK-Hanja CJK-RSH CJK-RTH CJK-RTK RADICAL_人
倍					times, fold, multiple times	double	times-multiplier	times	Double	Person . . . muzzle. Do not confuse with the kanji for duplicate (Frame 504).  -    -  Mr. T keeps his double muzzled ... he wants all the glory.  -  Mr T, like many holywood stars, has a butt double who is used only for scenes where T´s buttocks are exposed (he has issues with bearing his behind). The butt double has no speaking parts - he is muzzled. Of course T himself isn´t he´s rambling on about pity and foo.	Tintin...muselière. Tintin a ici doublé de volume après qu'on lui a fait boire un philtre, et on doit le museler pour éviter que son état n'empire.  --	50_人_倍	1067	2019	2085	1080		CJK-Hanja CJK-RSH CJK-RTH CJK-RTK RADICAL_人
優					superior, excellent; actor	tenderness	excellent		Tendresse, doué, excellent	"Person . . . melancholy.  -    -  The A-Team is on a mission to help Hamlet. With uncharacteristic tenderness, Mr. T consoles the melancholy Hamlet. ""No, I really DO pity the poor foo. There, there little guy...take my hanky"". (Careful: benevolence (#885).  -  Someone can’t be melancholic for long if just one person treats them with a little tenderness."	C'est la nature même de Tintin de se faire du souci pour autrui, et ici il est venu consoler un ami mélancolique. Sont associées à ce kanji les notions de doué ou excellent, comme si à l'expression française « bête et méchant » correspondait l'expression japonaise « tendre et doué ».  --	40_人_優	1068	0762		1081		CJK-Hanja CJK-RTH CJK-RTK RADICAL_人
伐					cut down, subjugate, attack	fell	fell	fell	Abattre	"Person . . . fiesta. Hint: recall the German legend of the English missionary, Saint Boniface, who felled the sacred oak tree dedicated to Thor at Geismar (in lower Hessia), occasioning a great fiesta for the Christians in the neighborhood to mark the defeat of their pagan competition. Be sure to fit your special person into the story if you use it.  -    -  At a fiesta, Mr. T tries to knock down a large pinata, but in his overly enthusiastic swings to get ""the sucka,"" he actually FELLS the tree the piñata is hanging from, crushing some party goers. “I pity da fools who got crushed by my FELLED tree!”.  -  Mr T at the FIESTA fell over blind drunk."	Tintin abat avec une grande hallebarde un arbre gigantesque.  --	42_人_伐	1069	2012	2079	1082		CJK-Hanja CJK-RSH CJK-RTH CJK-RTK RADICAL_人
